BotName	TransID	State	Type	TryNum	StopLoss	TakeProfit	OpenTime	CloseTime	MainOrder	OrderNum	CurrentPrice	Strategy	Description	Symbol	Lot	Время открытия	Время закрытия	Сомвол соотв	Счет	Операция	Бумага	Заявка, срабатывающая по условию	Сделка, приведшая к срабатыванию	Код бумаги 	Направление 	МинДата и время заключения сделки 	 Кол-во ЦБ 	Кол-во Номер сделки 	 Сумма сделки расчет	Столбец1	Столбец2	Столбец3	Столбец4	Столбец5	Столбец6	Столбец7	Столбец8	Столбец9	Столбец10
200	300197	4	BuyStop	0	100500	0	1432713600	0	0	111210764	100480	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	27.05.15 11:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300199	4	SellStop	0	100380	0	1432713600	0	0	111210765	100480	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	27.05.15 11:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300230	4	BuyStop	0	101150	0	1432803611	0	0	111221540	100400	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	28.05.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300231	4	SellStop	0	99470	0	1432803611	0	0	111221541	100400	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	28.05.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300268	4	BuyStop	0	100530	0	1432890012	0	0	111229938	100360	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	29.05.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300269	4	SellStop	0	100010	0	1432890012	0	0	111229939	100360	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	29.05.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300311	4	BuyStop	0	96530	0	1433149202	0	0	111238441	96350	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	01.06.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300312	4	SellStop	0	95990	0	1433149202	0	0	111238442	96350	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	01.06.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300346	3	BuyStop	0	95780	0	1433235601	1433247100	0	111247040	95630	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	02.06.15 12:00	02.06.15 15:11	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300347	4	SellStop	0	95310	0	1433235601	0	0	111247041	95630	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	02.06.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300362	4	SellStop	0	0	0	1433247101	0	111247040	111249351	96930	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	02.06.15 15:11	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300376	4	BuyStop	0	97220	0	1433322000	0	0	111255233	97080	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	03.06.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300378	4	SellStop	0	96770	0	1433322000	1433333720	0	111255234	97080	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	03.06.15 12:00	03.06.15 15:15	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300392	4	BuyStop	0	0	0	1433333721	0	111255234	111257605	95610	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	03.06.15 15:15	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300406	4	BuyStop	0	93360	0	1433408400	0	0	111265278	93320	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	04.06.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300407	4	SellStop	0	93110	0	1433408400	0	0	111265280	93320	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	04.06.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300429	4	BuyStop	0	92300	0	1433494810	0	0	111273605	92300	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	05.06.15 12:00	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300430	3	SellStop	0	92140	0	1433494810	1433509199	0	111273606	92300	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	05.06.15 12:00	05.06.15 15:59	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
200	300444	3	BuyStop	0	0	0	1433509204	1433519093	111273606	111275955	90930	TimeEnter	Sveta, EL36, ????? ? 11 ?? 12 ????????? ? 18	SPFBRTS	2	05.06.15 16:00	05.06.15 18:44	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
206	300357	4	SellStop	0	0	0	1433240102	0	2147483647	111248074	95650	vol	Katya, EL 131, ??????? level1	SPFBRTS	1	02.06.15 13:15	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
206	300358	4	SellStop	0	0	0	1433240103	0	2147483647	111248075	95650	vol	Katya, EL 131, ??????? level1	SPFBRTS	1	02.06.15 13:15	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
206	300356	3	Buy	0	92690	100430	1433240101	0	0	2147483647	95650	vol	Katya, EL 131, ??????? level1	SPFBRTS	1	02.06.15 13:15	00.01.00 0:00	RIM5	фьючерсы	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	0	0	0	0	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300226	4	Sell	0	0	0	1432800000	0	0	0	74,36	TimeEnter	Sveta	SBER	346	28.05.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300299	4	Sell	0	0	0	1433145601	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300300	4	Buy	0	0	0	1433145601	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300301	4	Buy	0	0	0	1433145601	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300302	4	Sell	0	0	0	1433145601	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300303	4	Sell	0	0	0	1433145601	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300304	4	Buy	0	0	0	1433145601	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300305	4	Sell	0	0	0	1433145602	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300306	4	Buy	0	0	0	1433145602	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300307	4	Buy	0	0	0	1433145602	0	0	0	73,5	TimeEnter	Sveta	SBER	346	01.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300397	4	Sell	0	0	0	1433404800	0	0	0	71,7	TimeEnter	Sveta	SBER	346	04.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300400	4	Buy	0	0	0	1433404800	0	0	0	71,7	TimeEnter	Sveta	SBER	346	04.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300401	4	Sell	0	0	0	1433404800	0	0	0	71,7	TimeEnter	Sveta	SBER	346	04.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300402	4	Sell	0	0	0	1433404801	0	0	0	71,7	TimeEnter	Sveta	SBER	346	04.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300403	4	Buy	0	0	0	1433404801	0	0	0	71,7	TimeEnter	Sveta	SBER	346	04.06.15 11:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300208	4	BuyStop	0	72,78	0	1432720811	1432734682	0	111212118	73,22	TimeEnter	Sveta	SBER	346	27.05.15 13:00	27.05.15 16:51	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	Купля	SBER	13542655588	2489269107	SBER	Купля	42151,70231	1	1	738,5
213	300210	4	SellStop	0	73,62	0	1432720812	0	0	111212121	73,22	TimeEnter	Sveta	SBER	346	27.05.15 13:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300221	4	SellStop	0	0	0	1432734683	0	111212118	111214640	73,82	TimeEnter	Sveta	SBER	346	27.05.15 16:51	00.01.00 0:00	SBER	акции	Купля	SBER	13542655588	2489269107	SBER	Купля	42151,70231	1	1	738,5	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
213	300236	4	BuyStop	0	74	0	1432807214	1432808492	0	111222106	74,31	TimeEnter	Sveta	SBER	346	28.05.15 13:00	28.05.15 13:21	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	Купля	SBER	13547599981	2489578645	SBER	Купля	42152,55662	346	1	259050,2
213	300237	4	SellStop	0	74,57	0	1432807214	0	0	111222107	74,31	TimeEnter	Sveta	SBER	346	28.05.15 13:00	00.01.00 0:00	SBER	акции	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д	#Н/Д
